#    L    TT             EE             BB             TE          
   395   0.169242E+04   0.212030E+02   0.634911E-03   0.940797E+01
   396   0.168608E+04   0.212015E+02   0.635480E-03   0.751135E+01
   397   0.168004E+04   0.211964E+02   0.635974E-03   0.562022E+01
   398   0.167452E+04   0.211868E+02   0.636387E-03   0.373589E+01
   399   0.166937E+04   0.211737E+02   0.636711E-03   0.185921E+01
   400   0.166458E+04   0.211569E+02   0.636941E-03  -0.892755E-02
   401   0.166025E+04   0.211358E+02   0.637069E-03  -0.186795E+01
   402   0.165635E+04   0.211102E+02   0.637097E-03  -0.371693E+01
   403   0.165283E+04   0.210818E+02   0.637025E-03  -0.555530E+01
   404   0.164967E+04   0.210490E+02   0.636854E-03  -0.738149E+01
   405   0.164697E+04   0.210118E+02   0.636587E-03  -0.919633E+01
   406   0.164455E+04   0.209718E+02   0.636224E-03  -0.109976E+02
   407   0.164259E+04   0.209273E+02   0.635766E-03  -0.127867E+02
   408   0.164099E+04   0.208792E+02   0.635215E-03  -0.145594E+02
   409   0.163984E+04   0.208281E+02   0.634573E-03  -0.163177E+02
   410   0.163898E+04   0.207720E+02   0.633839E-03  -0.180609E+02
   411   0.163857E+04   0.207129E+02   0.633017E-03  -0.197869E+02
   412   0.163846E+04   0.206502E+02   0.632106E-03  -0.214963E+02
   413   0.163872E+04   0.205838E+02   0.631109E-03  -0.231878E+02
   414   0.163928E+04   0.205137E+02   0.630026E-03  -0.248612E+02
   415   0.164028E+04   0.204407E+02   0.628859E-03  -0.265144E+02
   416   0.164158E+04   0.203633E+02   0.627609E-03  -0.281489E+02
   417   0.164318E+04   0.202830E+02   0.626278E-03  -0.297638E+02
   418   0.164515E+04   0.201975E+02   0.624866E-03  -0.313564E+02
   419   0.164750E+04   0.201098E+02   0.623376E-03  -0.329272E+02
   420   0.165014E+04   0.200192E+02   0.621808E-03  -0.344763E+02
   421   0.165315E+04   0.199249E+02   0.620163E-03  -0.360023E+02
   422   0.165647E+04   0.198269E+02   0.618443E-03  -0.375058E+02
   423   0.166001E+04   0.197253E+02   0.616650E-03  -0.389846E+02
   424   0.166384E+04   0.196207E+02   0.614784E-03  -0.404396E+02
   425   0.166805E+04   0.195123E+02   0.612846E-03  -0.418684E+02
   426   0.167256E+04   0.194018E+02   0.610839E-03  -0.432718E+02
   427   0.167730E+04   0.192876E+02   0.608763E-03  -0.446506E+02
   428   0.168233E+04   0.191705E+02   0.606620E-03  -0.460010E+02
   429   0.168759E+04   0.190503E+02   0.604411E-03  -0.473245E+02
   430   0.169322E+04   0.189280E+02   0.602137E-03  -0.486212E+02
   431   0.169908E+04   0.188019E+02   0.599799E-03  -0.498896E+02
   432   0.170509E+04   0.186729E+02   0.597400E-03  -0.511303E+02
   433   0.171148E+04   0.185424E+02   0.594939E-03  -0.523405E+02
   434   0.171801E+04   0.184082E+02   0.592419E-03  -0.535231E+02
   435   0.172478E+04   0.182725E+02   0.589840E-03  -0.546759E+02
   436   0.173184E+04   0.181338E+02   0.587205E-03  -0.557989E+02
   437   0.173913E+04   0.179921E+02   0.584513E-03  -0.568906E+02
   438   0.174657E+04   0.178482E+02   0.581768E-03  -0.579510E+02
   439   0.175431E+04   0.177028E+02   0.578969E-03  -0.589817E+02
   440   0.176221E+04   0.175544E+02   0.576118E-03  -0.599795E+02
   441   0.177033E+04   0.174038E+02   0.573217E-03  -0.609468E+02
   442   0.177853E+04   0.172509E+02   0.570266E-03  -0.618814E+02
   443   0.178704E+04   0.170965E+02   0.567268E-03  -0.627840E+02
   444   0.179569E+04   0.169406E+02   0.564223E-03  -0.636530E+02
   445   0.180450E+04   0.167809E+02   0.561132E-03  -0.644893E+02
   446   0.181339E+04   0.166212E+02   0.557997E-03  -0.652914E+02
   447   0.182251E+04   0.164600E+02   0.554820E-03  -0.660615E+02
   448   0.183170E+04   0.162958E+02   0.551600E-03  -0.667981E+02
   449   0.184113E+04   0.161308E+02   0.548341E-03  -0.674998E+02
   450   0.185071E+04   0.159650E+02   0.545043E-03  -0.681687E+02
   451   0.186037E+04   0.157969E+02   0.541707E-03  -0.688027E+02
   452   0.187010E+04   0.156281E+02   0.538336E-03  -0.694040E+02
   453   0.188007E+04   0.154585E+02   0.534933E-03  -0.699702E+02
   454   0.189004E+04   0.152873E+02   0.531500E-03  -0.705029E+02
   455   0.190010E+04   0.151153E+02   0.528040E-03  -0.710021E+02
   456   0.191038E+04   0.149418E+02   0.524554E-03  -0.714610E+02
   457   0.192059E+04   0.147682E+02   0.521047E-03  -0.718938E+02
   458   0.193096E+04   0.145938E+02   0.517521E-03  -0.722817E+02
   459   0.194140E+04   0.144193E+02   0.513977E-03  -0.726406E+02
   460   0.195193E+04   0.142433E+02   0.510419E-03  -0.729642E+02
   461   0.196246E+04   0.140672E+02   0.506849E-03  -0.732535E+02
   462   0.197308E+04   0.138903E+02   0.503271E-03  -0.735024E+02
   463   0.198370E+04   0.137141E+02   0.499685E-03  -0.737294E+02
   464   0.199432E+04   0.135378E+02   0.496096E-03  -0.739048E+02
   465   0.200495E+04   0.133614E+02   0.492505E-03  -0.740584E+02
   466   0.201566E+04   0.131842E+02   0.488916E-03  -0.741678E+02
   467   0.202645E+04   0.130076E+02   0.485330E-03  -0.742479E+02
   468   0.203718E+04   0.128317E+02   0.481751E-03  -0.742912E+02
   469   0.204790E+04   0.126549E+02   0.478181E-03  -0.743050E+02
   470   0.205871E+04   0.124796E+02   0.474622E-03  -0.742821E+02
   471   0.206931E+04   0.123056E+02   0.471078E-03  -0.742222E+02
   472   0.208005E+04   0.121315E+02   0.467550E-03  -0.741329E+02
   473   0.209073E+04   0.119581E+02   0.464042E-03  -0.740067E+02
   474   0.210142E+04   0.117860E+02   0.460556E-03  -0.738511E+02
   475   0.211211E+04   0.116138E+02   0.457094E-03  -0.736584E+02
   476   0.212266E+04   0.114438E+02   0.453660E-03  -0.734311E+02
   477   0.213314E+04   0.112743E+02   0.450255E-03  -0.731786E+02
   478   0.214362E+04   0.111055E+02   0.446883E-03  -0.728824E+02
   479   0.215404E+04   0.109388E+02   0.443545E-03  -0.725670E+02
   480   0.216439E+04   0.107735E+02   0.440245E-03  -0.722131E+02
   481   0.217467E+04   0.106095E+02   0.436985E-03  -0.718244E+02
   482   0.218496E+04   0.104477E+02   0.433768E-03  -0.714067E+02
   483   0.219503E+04   0.102871E+02   0.430596E-03  -0.709623E+02
   484   0.220496E+04   0.101287E+02   0.427473E-03  -0.704852E+02
   485   0.221497E+04   0.997165E+01   0.424399E-03  -0.699769E+02
   486   0.222484E+04   0.981741E+01   0.421379E-03  -0.694396E+02
   487   0.223457E+04   0.966526E+01   0.418414E-03  -0.688733E+02
   488   0.224415E+04   0.951444E+01   0.415508E-03  -0.682772E+02
   489   0.225367E+04   0.936645E+01   0.412662E-03  -0.676527E+02
   490   0.226312E+04   0.922128E+01   0.409880E-03  -0.669992E+02
   491   0.227227E+04   0.907819E+01   0.407164E-03  -0.663195E+02
   492   0.228144E+04   0.893791E+01   0.404517E-03  -0.656129E+02
   493   0.229046E+04   0.879896E+01   0.401941E-03  -0.648779E+02
   494   0.229934E+04   0.866431E+01   0.399438E-03  -0.641182E+02
   495   0.230800E+04   0.853172E+01   0.397012E-03  -0.633322E+02
   496   0.231652E+04   0.840267E+01   0.394666E-03  -0.625215E+02
   497   0.232490E+04   0.827644E+01   0.392400E-03  -0.616852E+02
   498   0.233314E+04   0.815225E+01   0.390219E-03  -0.608264E+02
   499   0.234131E+04   0.803235E+01   0.388125E-03  -0.599420E+02
   500   0.234926E+04   0.791451E+01   0.386120E-03  -0.590365E+02
   501   0.235692E+04   0.780094E+01   0.384206E-03  -0.581083E+02
   502   0.236459E+04   0.769090E+01   0.382382E-03  -0.571574E+02
   503   0.237197E+04   0.758366E+01   0.380646E-03  -0.561862E+02
   504   0.237913E+04   0.747996E+01   0.378994E-03  -0.551929E+02
   505   0.238630E+04   0.738053E+01   0.377426E-03  -0.541814E+02
   506   0.239310E+04   0.728480E+01   0.375938E-03  -0.531494E+02
   507   0.239984E+04   0.719246E+01   0.374529E-03  -0.520991E+02
   508   0.240628E+04   0.710455E+01   0.373197E-03  -0.510297E+02
   509   0.241258E+04   0.702011E+01   0.371938E-03  -0.499443E+02
   510   0.241859E+04   0.693981E+01   0.370751E-03  -0.488419E+02
   511   0.242453E+04   0.686335E+01   0.369634E-03  -0.477227E+02
   512   0.243017E+04   0.679118E+01   0.368584E-03  -0.465881E+02
   513   0.243568E+04   0.672308E+01   0.367599E-03  -0.454395E+02
   514   0.244096E+04   0.665934E+01   0.366676E-03  -0.442770E+02
   515   0.244603E+04   0.659990E+01   0.365815E-03  -0.431004E+02
   516   0.245088E+04   0.654482E+01   0.365012E-03  -0.419114E+02
   517   0.245544E+04   0.649426E+01   0.364264E-03  -0.407105E+02
   518   0.245985E+04   0.644807E+01   0.363571E-03  -0.394986E+02
   519   0.246412E+04   0.640647E+01   0.362929E-03  -0.382749E+02
   520   0.246810E+04   0.636940E+01   0.362337E-03  -0.370422E+02
   521   0.247178E+04   0.633692E+01   0.361792E-03  -0.358007E+02
   522   0.247525E+04   0.630925E+01   0.361292E-03  -0.345503E+02
   523   0.247857E+04   0.628627E+01   0.360834E-03  -0.332924E+02
   524   0.248167E+04   0.626795E+01   0.360417E-03  -0.320277E+02
   525   0.248440E+04   0.625446E+01   0.360037E-03  -0.307556E+02
   526   0.248699E+04   0.624579E+01   0.359694E-03  -0.294783E+02
   527   0.248950E+04   0.624195E+01   0.359385E-03  -0.281963E+02
   528   0.249165E+04   0.624293E+01   0.359106E-03  -0.269113E+02
   529   0.249358E+04   0.624904E+01   0.358857E-03  -0.256217E+02
   530   0.249522E+04   0.626005E+01   0.358635E-03  -0.243312E+02
   531   0.249685E+04   0.627589E+01   0.358438E-03  -0.230368E+02
   532   0.249805E+04   0.629686E+01   0.358263E-03  -0.217422E+02
   533   0.249902E+04   0.632281E+01   0.358109E-03  -0.204475E+02
   534   0.249978E+04   0.635381E+01   0.357972E-03  -0.191532E+02
   535   0.250031E+04   0.638995E+01   0.357851E-03  -0.178602E+02
   536   0.250062E+04   0.643106E+01   0.357744E-03  -0.165684E+02
   537   0.250079E+04   0.647724E+01   0.357647E-03  -0.152793E+02
   538   0.250059E+04   0.652863E+01   0.357560E-03  -0.139936E+02
   539   0.250024E+04   0.658492E+01   0.357480E-03  -0.127121E+02
   540   0.249967E+04   0.664658E+01   0.357404E-03  -0.114354E+02
   541   0.249880E+04   0.671315E+01   0.357330E-03  -0.101636E+02
   542   0.249779E+04   0.678486E+01   0.357257E-03  -0.889880E+01
   543   0.249648E+04   0.686178E+01   0.357181E-03  -0.764062E+01
   544   0.249502E+04   0.694377E+01   0.357100E-03  -0.638998E+01
   545   0.249327E+04   0.703083E+01   0.357013E-03  -0.514745E+01
   546   0.249137E+04   0.712273E+01   0.356918E-03  -0.391405E+01
   547   0.248917E+04   0.721970E+01   0.356810E-03  -0.269008E+01
   548   0.248683E+04   0.732175E+01   0.356690E-03  -0.147653E+01
   549   0.248426E+04   0.742886E+01   0.356554E-03  -0.274110E+00
   550   0.248147E+04   0.754105E+01   0.356400E-03   0.916638E+00
   551   0.247853E+04   0.765831E+01   0.356226E-03   0.209511E+01
   552   0.247530E+04   0.778065E+01   0.356032E-03   0.326023E+01
   553   0.247192E+04   0.790658E+01   0.355817E-03   0.441175E+01
   554   0.246831E+04   0.803909E+01   0.355582E-03   0.554885E+01
   555   0.246448E+04   0.817595E+01   0.355326E-03   0.667071E+01
   556   0.246043E+04   0.831791E+01   0.355049E-03   0.777716E+01
   557   0.245623E+04   0.846422E+01   0.354751E-03   0.886642E+01
   558   0.245180E+04   0.861638E+01   0.354432E-03   0.993907E+01
   559   0.244715E+04   0.877216E+01   0.354092E-03   0.109944E+02
   560   0.244243E+04   0.893232E+01   0.353730E-03   0.120308E+02
   561   0.243733E+04   0.909759E+01   0.353347E-03   0.130484E+02
   562   0.243224E+04   0.926798E+01   0.352941E-03   0.140463E+02
   563   0.242691E+04   0.944202E+01   0.352514E-03   0.150261E+02
   564   0.242144E+04   0.962193E+01   0.352065E-03   0.159826E+02
   565   0.241574E+04   0.980475E+01   0.351594E-03   0.169194E+02
   566   0.240990E+04   0.999271E+01   0.351100E-03   0.178336E+02
   567   0.240390E+04   0.101843E+02   0.350584E-03   0.187259E+02
   568   0.239775E+04   0.103811E+02   0.350045E-03   0.195948E+02
   569   0.239137E+04   0.105823E+02   0.349483E-03   0.204426E+02
   570   0.238492E+04   0.107871E+02   0.348899E-03   0.212639E+02
   571   0.237824E+04   0.109964E+02   0.348291E-03   0.220612E+02
   572   0.237141E+04   0.112094E+02   0.347660E-03   0.228342E+02
   573   0.236451E+04   0.114260E+02   0.347006E-03   0.235809E+02
   574   0.235745E+04   0.116471E+02   0.346328E-03   0.243026E+02
   575   0.235024E+04   0.118711E+02   0.345627E-03   0.249972E+02
   576   0.234295E+04   0.120996E+02   0.344902E-03   0.256661E+02
   577   0.233544E+04   0.123318E+02   0.344152E-03   0.263078E+02
   578   0.232785E+04   0.125669E+02   0.343379E-03   0.269215E+02
   579   0.232017E+04   0.128065E+02   0.342582E-03   0.275081E+02
   580   0.231243E+04   0.130491E+02   0.341760E-03   0.280653E+02
   581   0.230437E+04   0.132946E+02   0.340913E-03   0.285952E+02
   582   0.229632E+04   0.135439E+02   0.340042E-03   0.290956E+02
   583   0.228818E+04   0.137961E+02   0.339146E-03   0.295659E+02
   584   0.227997E+04   0.140514E+02   0.338225E-03   0.300074E+02
   585   0.227168E+04   0.143096E+02   0.337279E-03   0.304188E+02
   586   0.226323E+04   0.145702E+02   0.336307E-03   0.307998E+02
   587   0.225478E+04   0.148344E+02   0.335310E-03   0.311507E+02
   588   0.224617E+04   0.151009E+02   0.334288E-03   0.314698E+02
   589   0.223749E+04   0.153705E+02   0.333240E-03   0.317586E+02
   590   0.222872E+04   0.156416E+02   0.332166E-03   0.320164E+02
   591   0.221995E+04   0.159164E+02   0.331066E-03   0.322425E+02
   592   0.221110E+04   0.161920E+02   0.329939E-03   0.324361E+02
   593   0.220217E+04   0.164715E+02   0.328787E-03   0.325993E+02
   594   0.219308E+04   0.167524E+02   0.327608E-03   0.327293E+02
   595   0.218399E+04   0.170342E+02   0.326402E-03   0.328282E+02
   596   0.217496E+04   0.173198E+02   0.325170E-03   0.328938E+02
   597   0.216585E+04   0.176047E+02   0.323911E-03   0.329277E+02
   598   0.215689E+04   0.178926E+02   0.322625E-03   0.329289E+02
   599   0.214777E+04   0.181822E+02   0.321311E-03   0.328983E+02
   600   0.213856E+04   0.184733E+02   0.319970E-03   0.328344E+02
   601   0.212935E+04   0.187660E+02   0.318602E-03   0.327379E+02
   602   0.212013E+04   0.190588E+02   0.317208E-03   0.326080E+02
   603   0.211083E+04   0.193539E+02   0.315789E-03   0.324469E+02
   604   0.210168E+04   0.196491E+02   0.314346E-03   0.322524E+02
   605   0.209244E+04   0.199452E+02   0.312881E-03   0.320252E+02
   606   0.208326E+04   0.202421E+02   0.311394E-03   0.317653E+02
   607   0.207386E+04   0.205399E+02   0.309888E-03   0.314726E+02
   608   0.206467E+04   0.208386E+02   0.308363E-03   0.311471E+02
   609   0.205555E+04   0.211367E+02   0.306820E-03   0.307888E+02
   610   0.204634E+04   0.214348E+02   0.305262E-03   0.303976E+02
   611   0.203721E+04   0.217339E+02   0.303688E-03   0.299743E+02
   612   0.202814E+04   0.220338E+02   0.302101E-03   0.295195E+02
   613   0.201899E+04   0.223309E+02   0.300502E-03   0.290311E+02
   614   0.200997E+04   0.226296E+02   0.298892E-03   0.285105E+02
   615   0.200096E+04   0.229270E+02   0.297271E-03   0.279583E+02
   616   0.199200E+04   0.232253E+02   0.295642E-03   0.273746E+02
   617   0.198319E+04   0.235230E+02   0.294006E-03   0.267593E+02
   618   0.197438E+04   0.238200E+02   0.292364E-03   0.261117E+02
   619   0.196555E+04   0.241173E+02   0.290717E-03   0.254347E+02
   620   0.195694E+04   0.244117E+02   0.289066E-03   0.247260E+02
   621   0.194825E+04   0.247063E+02   0.287413E-03   0.239864E+02
   622   0.193970E+04   0.249996E+02   0.285760E-03   0.232158E+02
   623   0.193129E+04   0.252909E+02   0.284106E-03   0.224164E+02
   624   0.192287E+04   0.255808E+02   0.282454E-03   0.215868E+02
   625   0.191452E+04   0.258694E+02   0.280805E-03   0.207268E+02
   626   0.190631E+04   0.261567E+02   0.279159E-03   0.198380E+02
   627   0.189824E+04   0.264420E+02   0.277520E-03   0.189203E+02
   628   0.189024E+04   0.267253E+02   0.275886E-03   0.179737E+02
   629   0.188238E+04   0.270065E+02   0.274261E-03   0.169989E+02
   630   0.187451E+04   0.272856E+02   0.272644E-03   0.159951E+02
   631   0.186678E+04   0.275628E+02   0.271038E-03   0.149653E+02
   632   0.185927E+04   0.278371E+02   0.269443E-03   0.139072E+02
   633   0.185175E+04   0.281102E+02   0.267862E-03   0.128230E+02
   634   0.184444E+04   0.283791E+02   0.266294E-03   0.117127E+02
   635   0.183728E+04   0.286467E+02   0.264742E-03   0.105766E+02
   636   0.183011E+04   0.289122E+02   0.263207E-03   0.941541E+01
   637   0.182315E+04   0.291728E+02   0.261689E-03   0.822845E+01
   638   0.181634E+04   0.294321E+02   0.260191E-03   0.701786E+01
   639   0.180966E+04   0.296872E+02   0.258713E-03   0.578264E+01
   640   0.180313E+04   0.299403E+02   0.257256E-03   0.452437E+01
   641   0.179674E+04   0.301899E+02   0.255823E-03   0.324297E+01
   642   0.179041E+04   0.304353E+02   0.254414E-03   0.193921E+01
   643   0.178430E+04   0.306788E+02   0.253030E-03   0.613526E+00
   644   0.177841E+04   0.309165E+02   0.251673E-03  -0.733433E+00
   645   0.177258E+04   0.311515E+02   0.250344E-03  -0.210140E+01
   646   0.176689E+04   0.313830E+02   0.249045E-03  -0.348974E+01
   647   0.176149E+04   0.316103E+02   0.247775E-03  -0.489832E+01
   648   0.175609E+04   0.318342E+02   0.246538E-03  -0.632525E+01
   649   0.175097E+04   0.320531E+02   0.245334E-03  -0.777130E+01
   650   0.174599E+04   0.322679E+02   0.244163E-03  -0.923501E+01
   651   0.174116E+04   0.324799E+02   0.243029E-03  -0.107164E+02
   652   0.173647E+04   0.326870E+02   0.241929E-03  -0.122148E+02
   653   0.173206E+04   0.328884E+02   0.240863E-03  -0.137286E+02
   654   0.172773E+04   0.330864E+02   0.239830E-03  -0.152573E+02
   655   0.172353E+04   0.332802E+02   0.238831E-03  -0.168015E+02
   656   0.171963E+04   0.334691E+02   0.237863E-03  -0.183598E+02
   657   0.171587E+04   0.336530E+02   0.236927E-03  -0.199308E+02
   658   0.171217E+04   0.338327E+02   0.236022E-03  -0.215151E+02
   659   0.170885E+04   0.340074E+02   0.235147E-03  -0.231114E+02
   660   0.170566E+04   0.341765E+02   0.234301E-03  -0.247189E+02
   661   0.170262E+04   0.343406E+02   0.233483E-03  -0.263362E+02
   662   0.169979E+04   0.345006E+02   0.232694E-03  -0.279647E+02
   663   0.169711E+04   0.346555E+02   0.231931E-03  -0.296030E+02
   664   0.169464E+04   0.348041E+02   0.231196E-03  -0.312490E+02
   665   0.169232E+04   0.349476E+02   0.230486E-03  -0.329032E+02
   666   0.169022E+04   0.350863E+02   0.229801E-03  -0.345644E+02
   667   0.168833E+04   0.352192E+02   0.229141E-03  -0.362326E+02
   668   0.168652E+04   0.353471E+02   0.228504E-03  -0.379069E+02
   669   0.168507E+04   0.354694E+02   0.227891E-03  -0.395860E+02
   670   0.168369E+04   0.355860E+02   0.227300E-03  -0.412683E+02
   671   0.168260E+04   0.356983E+02   0.226731E-03  -0.429555E+02
   672   0.168159E+04   0.358034E+02   0.226182E-03  -0.446460E+02
   673   0.168087E+04   0.359044E+02   0.225654E-03  -0.463376E+02
